order_id,customer_id,delivery_pincode,order_timestamp,order_value,discount_pct,item_category,order_hour,distance_km,is_returned
ORD507527,CUST101423,560024,2025-04-23 12:02:32,426.92,17.9,Electronics,2,1.1,0
ORD503844,CUST100936,560096,2025-04-23 12:35:16,703.72,25.8,Other,18,21.3,0
ORD503004,CUST101239,560098,2025-04-23 12:47:31,618.83,23.8,Home,12,8.7,0
ORD502466,CUST100832,560096,2025-04-23 13:50:06,893.97,27.3,Beauty,22,8.2,0
ORD503729,CUST100398,560000,2025-04-23 14:01:26,522.71,14.2,Fashion,11,3.0,0
ORD505635,CUST101265,560075,2025-04-23 14:06:46,339.44,11.8,Beauty,2,7.5,0
ORD501729,CUST100232,560119,2025-04-23 14:23:17,173.83,35.3,Electronics,10,13.9,0
ORD501704,CUST100872,560042,2025-04-23 14:51:05,272.28,6.1,Beauty,14,11.0,1
ORD506900,CUST101921,560108,2025-04-23 16:12:06,714.96,18.1,Home,2,10.8,0
ORD503499,CUST101162,560024,2025-04-23 17:54:45,1399.58,50.9,Beauty,15,12.1,0
ORD503231,CUST101588,560006,2025-04-23 18:03:44,1511.68,5.4,Fashion,0,18.4,0
ORD500838,CUST100667,560065,2025-04-23 18:25:43,634.76,3.8,Fashion,12,9.0,0
ORD501730,CUST100493,560049,2025-04-23 18:27:36,330.24,34.1,Electronics,8,10.9,0
ORD500035,CUST101162,560077,2025-04-23 19:28:28,496.04,17.7,Fashion,10,16.3,1
ORD501202,CUST101078,560067,2025-04-23 19:42:18,882.09,18.8,Electronics,10,26.6,0
ORD504201,CUST100414,560107,2025-04-23 20:22:13,712.84,9.5,Grocery,22,4.3,1
ORD506575,CUST101805,560022,2025-04-23 20:44:28,1590.23,15.3,Fashion,7,11.9,0
ORD505001,CUST100988,560050,2025-04-23 22:36:40,720.08,0.9,Home,17,11.8,0
ORD503477,CUST100624,560114,2025-04-23 22:40:17,639.13,3.9,Electronics,10,8.5,0
ORD503006,CUST101107,560085,2025-04-23 22:43:43,1231.9,25.0,Fashion,11,17.8,0
ORD507806,CUST101620,560002,2025-04-24 01:09:32,1082.1,13.1,Grocery,17,9.7,0
ORD507523,CUST101505,560040,2025-04-24 01:39:18,360.89,13.8,Home,3,9.5,0
ORD505254,CUST100222,560042,2025-04-24 01:43:14,687.11,3.6,Grocery,9,9.9,0
ORD502834,CUST101920,560019,2025-04-24 01:57:25,544.9,11.1,Fashion,12,8.9,0
ORD500736,CUST100101,560052,2025-04-24 02:16:27,517.31,7.1,Electronics,17,9.9,0
ORD503130,CUST100272,560111,2025-04-24 02:23:28,907.19,9.0,Beauty,17,19.5,0
ORD502459,CUST101656,560000,2025-04-24 03:13:44,1078.24,23.7,Home,12,21.4,0
ORD501917,CUST100944,560080,2025-04-24 04:17:31,653.33,26.7,Beauty,18,5.8,0
ORD502439,CUST100696,560025,2025-04-24 04:51:42,301.84,18.7,Home,23,29.7,0
ORD500734,CUST100063,560081,2025-04-24 05:04:23,357.99,18.6,Beauty,2,4.6,0
ORD502898,CUST100007,560102,2025-04-24 06:17:24,567.6,14.6,Grocery,12,19.3,1
ORD503782,CUST100608,560003,2025-04-24 08:02:14,271.25,9.9,Beauty,16,15.0,0
ORD507770,CUST100792,560094,2025-04-24 08:22:08,313.86,3.2,Electronics,13,16.0,0
ORD503991,CUST100982,560098,2025-04-24 08:57:52,765.11,23.8,Home,23,11.0,0
ORD504772,CUST100173,560114,2025-04-24 09:27:06,292.4,23.3,Other,21,12.0,1
ORD504446,CUST101967,560021,2025-04-24 10:15:24,850.95,16.2,Fashion,0,15.1,1
ORD506074,CUST101669,560113,2025-04-24 11:32:27,1693.37,17.1,Other,21,3.5,0
ORD503624,CUST101940,560118,2025-04-24 11:44:59,304.9,8.3,Electronics,13,7.7,0
ORD503613,CUST101484,560013,2025-04-24 12:11:25,1229.03,43.0,Grocery,11,17.3,0
ORD502050,CUST101543,560003,2025-04-24 12:11:50,1325.37,31.3,Fashion,15,3.3,0
ORD506702,CUST100105,560026,2025-04-24 12:52:30,583.44,41.6,Electronics,23,2.6,0
ORD503358,CUST101579,560007,2025-04-24 14:38:27,346.78,45.0,Fashion,5,20.1,1
ORD505574,CUST101786,560092,2025-04-24 15:36:27,890.73,9.1,Beauty,16,4.4,0
ORD505090,CUST101429,560095,2025-04-24 16:11:31,465.64,3.2,Beauty,1,24.2,0
ORD503709,CUST101344,560065,2025-04-24 16:17:28,1176.39,21.1,Beauty,19,14.4,0
ORD501695,CUST101958,560071,2025-04-24 16:26:23,527.55,22.3,Beauty,8,18.2,0
ORD500019,CUST100969,560041,2025-04-24 18:56:48,1879.49,13.0,Other,9,6.4,0
ORD503734,CUST100291,560032,2025-04-24 19:43:41,289.58,24.6,Other,23,8.4,0
ORD503788,CUST101892,560043,2025-04-24 20:38:10,591.79,29.6,Beauty,7,13.3,0
ORD503585,CUST100669,560070,2025-04-24 21:00:55,1776.49,15.3,Electronics,11,10.5,0
ORD505294,CUST100227,560091,2025-04-24 21:05:26,1284.38,15.1,Fashion,20,15.9,0
ORD503021,CUST100844,560007,2025-04-24 21:43:37,350.26,29.6,Other,8,16.4,1
ORD506262,CUST101179,560039,2025-04-24 23:37:53,788.42,24.3,Beauty,21,14.2,0
ORD500454,CUST101281,560013,2025-04-25 01:13:38,511.43,20.4,Fashion,22,9.0,0
ORD505521,CUST101604,560087,2025-04-25 01:14:43,345.33,23.4,Beauty,16,22.2,0
ORD506475,CUST101892,560087,2025-04-25 01:28:30,454.41,11.9,Home,22,13.6,0
ORD502988,CUST100911,560080,2025-04-25 03:42:03,423.98,11.7,Beauty,13,14.1,0
ORD506835,CUST101579,560028,2025-04-25 05:36:47,1745.39,27.7,Grocery,6,5.4,0
ORD507137,CUST100192,560008,2025-04-25 05:50:21,205.14,12.5,Beauty,2,17.9,0
ORD506365,CUST101977,560030,2025-04-25 06:30:08,535.41,18.8,Fashion,22,15.8,0
ORD507740,CUST101429,560087,2025-04-25 06:54:52,415.3,11.0,Other,0,14.4,0
ORD500685,CUST100240,560069,2025-04-25 07:54:20,921.84,12.4,Beauty,12,15.7,0
ORD502030,CUST101186,560020,2025-04-25 08:31:33,488.03,6.3,Home,7,20.4,0
ORD504166,CUST100686,560071,2025-04-25 08:59:24,692.59,27.1,Beauty,19,15.4,0
ORD500411,CUST101362,560068,2025-04-25 09:59:47,917.98,5.5,Home,17,1.0,0
ORD507268,CUST101815,560008,2025-04-25 10:05:26,805.14,15.1,Fashion,4,16.8,1
ORD503777,CUST101197,560009,2025-04-25 10:20:44,356.43,32.0,Grocery,4,18.5,0
ORD500792,CUST101145,560116,2025-04-25 12:52:28,851.31,14.0,Grocery,15,1.4,0
ORD505127,CUST100194,560049,2025-04-25 13:41:01,1185.39,18.3,Fashion,7,12.5,0
ORD506419,CUST101832,560064,2025-04-25 14:53:40,2199.52,2.4,Other,4,1.9,0
ORD500832,CUST101650,560118,2025-04-25 15:15:45,410.05,7.4,Grocery,19,7.3,0
ORD500002,CUST101884,560047,2025-04-25 15:27:56,1483.47,7.0,Beauty,15,15.3,0
ORD504379,CUST101843,560066,2025-04-25 15:28:23,524.04,6.8,Fashion,5,11.7,0
ORD507697,CUST101203,560099,2025-04-25 18:28:10,618.16,25.1,Beauty,18,10.1,0
ORD502806,CUST100194,560066,2025-04-25 19:04:39,621.63,12.0,Fashion,1,19.1,1
ORD502812,CUST100311,560118,2025-04-25 19:41:20,1098.41,36.9,Electronics,14,28.2,1
ORD504211,CUST100872,560078,2025-04-25 21:11:30,690.46,24.4,Electronics,23,18.7,0
ORD505230,CUST100096,560009,2025-04-25 21:28:21,1219.5,1.7,Other,11,4.3,0
ORD504454,CUST100643,560035,2025-04-25 21:30:40,646.68,13.6,Grocery,4,8.6,1
ORD500532,CUST100621,560012,2025-04-25 23:50:44,601.54,1.8,Home,6,17.9,0
ORD505138,CUST101786,560021,2025-04-26 00:15:35,390.84,15.8,Home,14,15.2,0
ORD507798,CUST100583,560046,2025-04-26 00:43:17,965.03,8.8,Fashion,11,29.5,1
ORD500867,CUST100205,560086,2025-04-26 01:49:17,491.68,36.5,Electronics,6,18.5,0
ORD503574,CUST101608,560111,2025-04-26 01:58:28,1354.15,21.1,Home,8,13.1,0
ORD502375,CUST100121,560074,2025-04-26 02:01:09,413.4,15.2,Other,23,17.8,1
ORD504260,CUST100577,560013,2025-04-26 02:06:40,1956.07,17.9,Beauty,21,20.0,0
ORD501403,CUST101250,560025,2025-04-26 02:30:41,676.79,4.9,Electronics,19,7.2,0
ORD501501,CUST101516,560016,2025-04-26 03:39:44,1687.95,1.4,Beauty,6,2.2,0
ORD502887,CUST101203,560089,2025-04-26 03:41:50,981.65,14.5,Home,12,23.1,1
ORD501916,CUST100532,560058,2025-04-26 04:46:22,646.43,30.7,Grocery,6,6.2,0
ORD504791,CUST100551,560072,2025-04-26 05:13:33,566.75,26.2,Other,0,15.5,0
ORD507339,CUST100971,560083,2025-04-26 05:22:07,2925.51,14.3,Fashion,9,5.5,0
ORD503024,CUST100541,560100,2025-04-26 05:54:37,852.59,25.3,Other,1,7.2,1
ORD507375,CUST100687,560102,2025-04-26 06:08:35,786.98,13.7,Electronics,8,12.5,0
ORD500901,CUST101950,560077,2025-04-26 06:16:56,503.47,2.7,Beauty,7,12.2,0
ORD504930,CUST100482,560115,2025-04-26 07:23:40,534.57,3.5,Home,18,5.5,1
ORD500305,CUST100551,560007,2025-04-26 08:33:05,772.64,42.1,Electronics,8,11.3,1
ORD503113,CUST100973,560008,2025-04-26 11:35:09,2613.5,14.9,Fashion,13,13.0,0
ORD502122,CUST101125,560118,2025-04-26 13:39:09,1730.01,9.4,Electronics,11,19.6,0
ORD502440,CUST100461,560008,2025-04-26 14:04:51,474.19,18.1,Fashion,14,16.6,0
ORD500419,CUST101740,560025,2025-04-26 14:26:57,551.92,2.3,Grocery,16,8.6,0
ORD501929,CUST101381,560076,2025-04-26 14:49:22,185.19,34.1,Fashion,17,15.7,0
ORD504759,CUST100577,560036,2025-04-26 15:10:32,422.85,36.5,Electronics,23,6.1,0
ORD503199,CUST100648,560018,2025-04-26 16:52:57,1426.45,18.5,Home,9,30.2,0
ORD504811,CUST101390,560048,2025-04-26 17:09:46,676.64,5.7,Fashion,16,16.3,0
ORD500224,CUST101929,560014,2025-04-26 17:56:14,630.87,38.8,Fashion,0,5.1,1
ORD505160,CUST100095,560093,2025-04-26 19:35:44,411.72,45.6,Electronics,8,9.0,1
ORD503143,CUST100393,560025,2025-04-26 19:59:51,923.93,37.2,Beauty,22,20.6,1
ORD505579,CUST101173,560101,2025-04-26 20:28:38,2100.28,5.3,Grocery,11,4.3,0
ORD505826,CUST101966,560105,2025-04-26 20:47:50,632.94,10.6,Other,16,13.7,0
ORD501050,CUST101534,560068,2025-04-26 20:49:14,631.18,23.5,Other,4,8.7,0
ORD507508,CUST101395,560083,2025-04-26 21:12:30,1251.19,3.4,Grocery,8,3.5,0
ORD501159,CUST100514,560019,2025-04-26 21:23:16,2428.32,7.0,Fashion,18,9.3,0
ORD501915,CUST101294,560033,2025-04-26 21:58:06,544.6,0.7,Home,15,6.1,0
ORD502616,CUST101596,560087,2025-04-26 23:56:22,445.01,10.8,Home,21,19.9,0
ORD501139,CUST100063,560019,2025-04-27 00:08:11,332.96,27.1,Home,1,8.1,0
ORD505344,CUST101377,560117,2025-04-27 00:32:41,364.25,22.6,Electronics,6,16.2,0
ORD500612,CUST100098,560052,2025-04-27 00:53:02,296.42,39.6,Grocery,6,6.7,1
ORD504698,CUST100689,560098,2025-04-27 01:40:11,881.38,5.8,Beauty,3,19.5,0
ORD505095,CUST101187,560015,2025-04-27 02:10:06,744.33,23.1,Home,6,21.0,0
ORD500935,CUST101543,560094,2025-04-27 02:23:08,891.6,26.4,Fashion,0,13.6,0
ORD506335,CUST100542,560055,2025-04-27 03:14:16,655.46,2.0,Electronics,6,10.6,0
ORD507253,CUST100410,560082,2025-04-27 05:58:06,420.57,19.3,Beauty,22,23.5,0
ORD503686,CUST100424,560086,2025-04-27 06:20:09,840.77,8.9,Fashion,1,1.0,0
ORD502220,CUST101940,560035,2025-04-27 06:56:00,520.32,6.3,Fashion,23,20.0,0
ORD505024,CUST100759,560094,2025-04-27 08:11:25,732.0,14.1,Other,23,20.0,0
ORD502660,CUST101201,560085,2025-04-27 08:31:56,893.4,21.7,Fashion,5,6.9,0
ORD502263,CUST101394,560068,2025-04-27 09:16:55,614.93,38.9,Other,14,19.9,1
ORD507978,CUST100998,560049,2025-04-27 10:01:49,812.35,12.1,Fashion,22,8.2,0
ORD505696,CUST100337,560053,2025-04-27 12:01:41,822.58,29.6,Beauty,23,19.6,0
ORD501801,CUST101294,560044,2025-04-27 12:46:14,572.23,10.6,Fashion,8,21.2,0
ORD502688,CUST101955,560019,2025-04-27 13:02:11,325.58,30.8,Grocery,19,18.6,1
ORD503036,CUST101740,560073,2025-04-27 13:03:59,605.73,23.6,Home,1,15.0,0
ORD500647,CUST100505,560097,2025-04-27 18:04:14,439.15,8.9,Electronics,8,10.3,0
ORD501239,CUST100935,560005,2025-04-27 18:28:29,846.75,20.8,Beauty,21,25.3,1
ORD501102,CUST101822,560038,2025-04-27 18:49:43,308.0,11.2,Fashion,17,18.6,1
ORD500337,CUST100610,560006,2025-04-27 19:11:48,326.73,42.3,Other,18,11.7,0
ORD505370,CUST101725,560002,2025-04-27 19:19:06,554.83,18.1,Electronics,0,17.7,0
ORD507366,CUST100410,560004,2025-04-27 20:19:40,306.89,12.9,Home,17,6.7,0
ORD501827,CUST100393,560033,2025-04-27 21:10:23,974.82,21.2,Grocery,9,6.9,0
ORD502049,CUST101550,560068,2025-04-27 21:29:40,369.94,30.2,Electronics,7,17.1,0
ORD503330,CUST101259,560006,2025-04-27 22:03:06,339.22,11.1,Fashion,3,13.9,0
ORD501151,CUST100018,560075,2025-04-27 22:44:20,326.11,17.0,Other,21,22.1,0
ORD504137,CUST101384,560075,2025-04-28 01:28:57,495.86,30.3,Electronics,21,27.4,0
ORD501914,CUST100208,560047,2025-04-28 02:03:11,637.39,25.9,Beauty,6,7.5,0
ORD500635,CUST101922,560064,2025-04-28 02:39:52,947.04,31.6,Home,1,9.7,0
ORD504642,CUST100541,560006,2025-04-28 03:14:49,1363.12,24.7,Grocery,21,13.0,0
ORD503902,CUST101250,560104,2025-04-28 03:21:37,636.78,17.2,Fashion,16,7.9,0
ORD502246,CUST100774,560032,2025-04-28 04:17:07,784.07,39.5,Grocery,13,7.9,1
ORD500806,CUST100714,560061,2025-04-28 05:12:05,1121.55,37.9,Home,4,10.7,0
ORD501124,CUST101657,560060,2025-04-28 05:26:38,519.85,9.7,Fashion,12,1.4,0
ORD503944,CUST101875,560067,2025-04-28 06:38:51,471.04,14.5,Fashion,23,13.7,0
ORD505726,CUST100608,560091,2025-04-28 06:51:09,724.42,26.9,Home,14,14.3,0
ORD503242,CUST101183,560087,2025-04-28 08:52:50,748.14,6.0,Electronics,20,16.2,0
ORD507630,CUST100057,560083,2025-04-28 10:09:05,171.56,3.4,Other,3,26.1,0
ORD504085,CUST101809,560081,2025-04-28 10:31:32,590.76,25.2,Fashion,21,27.8,0
ORD501903,CUST101033,560053,2025-04-28 11:06:52,1135.86,13.8,Grocery,19,7.7,0
ORD504316,CUST101701,560042,2025-04-28 11:11:42,316.79,21.9,Fashion,10,10.1,0
ORD505881,CUST101550,560010,2025-04-28 11:52:41,706.72,19.5,Other,21,15.6,0
ORD504878,CUST101914,560030,2025-04-28 12:16:44,814.7,37.1,Fashion,14,22.4,0
ORD503183,CUST101013,560097,2025-04-28 12:17:37,986.75,11.3,Beauty,4,1.8,0
ORD501896,CUST100194,560012,2025-04-28 12:30:53,1120.29,10.0,Fashion,2,6.6,0
ORD507601,CUST100973,560092,2025-04-28 13:34:00,2067.77,7.5,Electronics,16,13.5,0
ORD501602,CUST100901,560044,2025-04-28 13:40:10,1469.63,13.3,Electronics,7,14.7,0
ORD507850,CUST100194,560118,2025-04-28 14:50:17,627.96,14.8,Fashion,15,1.0,0
ORD503034,CUST101193,560046,2025-04-28 15:10:34,443.83,18.9,Electronics,4,1.0,1
ORD502006,CUST101665,560098,2025-04-28 15:34:32,1572.43,7.7,Fashion,18,24.6,0
ORD501463,CUST101487,560036,2025-04-28 15:47:02,1084.76,3.1,Home,19,5.0,0
ORD501572,CUST101823,560097,2025-04-28 15:49:54,450.77,4.6,Grocery,18,9.1,0
ORD501843,CUST100361,560013,2025-04-28 15:58:27,2015.33,24.2,Electronics,4,4.8,0
ORD502342,CUST100884,560056,2025-04-28 16:55:04,752.22,3.4,Electronics,1,18.6,1
ORD505889,CUST101084,560058,2025-04-28 17:04:50,973.5,11.1,Electronics,4,2.3,0
ORD505409,CUST100397,560003,2025-04-28 17:39:18,595.98,17.0,Beauty,15,8.6,0
ORD502997,CUST101606,560054,2025-04-28 18:32:33,1034.23,20.3,Other,22,2.0,0
ORD502356,CUST100763,560009,2025-04-28 18:34:28,1137.05,4.4,Grocery,7,1.5,0
ORD500706,CUST100545,560085,2025-04-28 19:06:17,237.34,18.0,Fashion,12,9.4,0
ORD504241,CUST101189,560016,2025-04-28 19:08:07,634.46,21.3,Other,9,21.6,0
ORD502405,CUST101481,560119,2025-04-28 19:46:34,326.24,16.8,Home,12,13.3,1
ORD501296,CUST100619,560088,2025-04-28 20:00:34,166.15,19.9,Electronics,18,3.1,0
ORD505690,CUST100256,560046,2025-04-28 21:02:22,803.13,7.8,Fashion,9,21.6,0
ORD503800,CUST101904,560098,2025-04-28 21:32:07,1180.14,12.5,Fashion,1,28.9,0
ORD501171,CUST101193,560044,2025-04-28 23:15:56,1471.96,2.6,Electronics,10,22.5,0
ORD505959,CUST100393,560048,2025-04-29 00:05:56,700.75,6.0,Fashion,23,20.5,1
ORD500807,CUST101377,560113,2025-04-29 01:18:56,200.22,6.6,Home,3,16.4,0
ORD503059,CUST100770,560093,2025-04-29 01:28:55,312.6,18.1,Electronics,0,20.2,0
ORD502175,CUST101852,560069,2025-04-29 01:46:43,495.68,5.4,Fashion,10,13.9,0
ORD502453,CUST101968,560026,2025-04-29 02:23:38,879.58,27.6,Home,2,7.4,1
ORD500930,CUST100906,560035,2025-04-29 02:53:59,987.51,25.2,Grocery,21,11.7,0
ORD503192,CUST101677,560042,2025-04-29 03:10:31,543.61,19.0,Fashion,14,10.5,0
ORD500924,CUST100573,560073,2025-04-29 03:20:06,294.56,22.3,Fashion,5,5.9,1
ORD501254,CUST101701,560118,2025-04-29 04:20:19,582.43,8.5,Electronics,2,15.1,1
ORD502685,CUST101052,560086,2025-04-29 05:01:28,381.65,9.7,Fashion,5,12.7,0
ORD503955,CUST100405,560009,2025-04-29 07:00:55,458.49,25.1,Other,21,11.7,0
ORD507942,CUST101876,560059,2025-04-29 07:25:35,723.27,23.6,Electronics,3,19.6,0
ORD501830,CUST101982,560023,2025-04-29 07:52:17,1252.35,24.9,Beauty,9,4.6,0
ORD506176,CUST101495,560080,2025-04-29 07:59:41,1477.76,13.0,Home,2,16.9,0
ORD504875,CUST100054,560110,2025-04-29 09:24:50,2246.82,27.5,Fashion,23,8.0,1
ORD505954,CUST101160,560062,2025-04-29 09:44:45,242.39,19.7,Electronics,18,6.7,0
ORD504019,CUST101763,560022,2025-04-29 10:15:50,1444.25,39.7,Fashion,1,15.3,0
ORD503354,CUST101869,560113,2025-04-29 10:20:01,1093.91,37.1,Other,18,23.4,0
ORD506585,CUST100212,560093,2025-04-29 11:29:49,1528.3,8.3,Fashion,8,12.9,0
ORD506263,CUST100256,560059,2025-04-29 12:33:47,1189.82,34.1,Grocery,20,12.5,0
ORD500964,CUST100407,560080,2025-04-29 12:51:57,1577.03,2.2,Electronics,11,3.6,0
ORD506621,CUST101747,560089,2025-04-29 15:03:43,1300.06,27.4,Beauty,4,1.0,0
ORD502165,CUST101907,560110,2025-04-29 15:12:36,566.43,5.4,Other,10,10.6,0
ORD505932,CUST101908,560101,2025-04-29 16:08:33,1170.32,24.2,Fashion,9,8.4,0
ORD506438,CUST101194,560063,2025-04-29 16:51:23,735.19,15.8,Beauty,6,5.7,1
ORD507003,CUST101431,560013,2025-04-29 17:53:20,401.05,24.3,Other,14,23.6,0
ORD503981,CUST100667,560118,2025-04-29 18:16:02,883.59,5.9,Beauty,19,7.7,0
ORD505760,CUST101974,560019,2025-04-29 20:19:46,624.38,6.1,Electronics,3,5.1,0
ORD502166,CUST100301,560062,2025-04-29 20:22:17,1143.66,12.5,Grocery,10,12.8,0
ORD504369,CUST100470,560069,2025-04-29 20:48:45,2177.43,18.0,Fashion,1,11.2,0
ORD505062,CUST101429,560111,2025-04-29 21:17:28,1240.08,9.9,Other,5,10.1,0
ORD506584,CUST101968,560049,2025-04-29 21:50:29,1075.06,11.1,Home,13,18.2,0
ORD507865,CUST101294,560039,2025-04-29 22:58:23,562.94,18.1,Grocery,3,14.8,0
ORD501761,CUST100431,560029,2025-04-30 00:58:30,708.93,36.0,Home,4,11.3,0
ORD502579,CUST100664,560019,2025-04-30 02:27:10,279.37,7.7,Fashion,13,4.8,0
ORD504689,CUST101430,560035,2025-04-30 03:53:25,2051.88,8.1,Fashion,16,2.2,0
ORD507953,CUST100647,560080,2025-04-30 04:02:57,556.85,42.7,Fashion,2,17.7,0
ORD502093,CUST101030,560009,2025-04-30 06:22:36,850.26,13.6,Home,22,11.6,0
ORD505906,CUST101250,560089,2025-04-30 06:51:18,1351.35,10.0,Electronics,23,17.3,0
ORD500421,CUST100524,560064,2025-04-30 07:05:03,1343.03,24.0,Other,13,4.0,0
ORD502201,CUST100685,560060,2025-04-30 08:30:01,1467.43,9.0,Beauty,14,8.1,0
ORD504584,CUST100647,560080,2025-04-30 08:42:21,665.27,35.9,Electronics,1,2.6,0
ORD501288,CUST101796,560009,2025-04-30 08:44:17,474.77,9.6,Home,13,5.7,0
ORD504284,CUST101498,560088,2025-04-30 08:45:13,307.57,40.7,Electronics,18,7.0,0
ORD505694,CUST101649,560049,2025-04-30 08:46:38,987.49,32.3,Grocery,6,1.4,0
ORD500574,CUST101121,560069,2025-04-30 10:45:10,248.47,29.4,Home,18,8.8,0
ORD501699,CUST100037,560028,2025-04-30 11:01:56,658.3,14.5,Beauty,3,21.2,0
ORD502129,CUST101335,560074,2025-04-30 11:06:16,997.5,14.4,Other,21,19.7,0
ORD505815,CUST101942,560058,2025-04-30 11:38:02,599.93,14.1,Home,16,29.4,0
ORD507148,CUST101592,560044,2025-04-30 12:04:33,1532.43,5.1,Beauty,5,9.3,0
ORD505824,CUST100129,560070,2025-04-30 12:12:49,550.98,33.7,Electronics,19,13.0,1
ORD501565,CUST100901,560023,2025-04-30 12:18:55,403.93,31.8,Fashion,15,1.7,0
ORD502853,CUST101273,560060,2025-04-30 13:31:06,1104.88,25.1,Fashion,14,7.1,0
ORD507977,CUST101768,560028,2025-04-30 13:52:33,309.85,12.9,Other,3,4.4,0
ORD506492,CUST100374,560046,2025-04-30 15:23:39,326.87,9.3,Other,5,13.6,0
ORD503622,CUST100319,560060,2025-04-30 15:30:38,338.4,2.4,Beauty,1,17.9,0
ORD504034,CUST100906,560048,2025-04-30 15:38:33,1318.65,44.9,Electronics,9,2.6,1
ORD500435,CUST101916,560093,2025-04-30 15:48:38,1021.21,32.0,Electronics,9,9.1,0
ORD502488,CUST101246,560081,2025-04-30 16:08:12,735.77,1.6,Home,2,2.1,1
ORD506538,CUST101892,560113,2025-04-30 16:26:09,492.74,23.1,Home,14,10.3,0
ORD502702,CUST101547,560095,2025-04-30 16:57:12,1736.72,15.9,Beauty,20,17.0,1
ORD501733,CUST100424,560008,2025-04-30 17:13:37,537.33,3.8,Electronics,9,10.8,1
ORD506715,CUST100116,560069,2025-04-30 18:00:40,351.1,19.3,Home,8,10.8,0
ORD503766,CUST101215,560027,2025-04-30 18:58:07,547.47,34.6,Other,12,16.0,0
ORD504960,CUST101211,560060,2025-04-30 19:30:09,627.75,40.1,Grocery,1,6.3,1
ORD501563,CUST100906,560052,2025-04-30 19:54:12,324.98,27.4,Home,4,25.6,0
ORD506770,CUST101556,560062,2025-04-30 19:56:09,1233.17,8.3,Fashion,12,22.5,1
ORD504566,CUST100444,560018,2025-04-30 19:59:49,1282.38,32.8,Fashion,22,15.9,0
ORD507834,CUST100835,560090,2025-04-30 20:07:19,830.13,30.2,Electronics,9,21.8,0
ORD503885,CUST101480,560070,2025-04-30 20:25:54,852.51,30.6,Beauty,11,18.9,0
ORD506953,CUST100037,560016,2025-04-30 20:28:17,475.7,6.3,Fashion,3,7.7,0
ORD504798,CUST101044,560017,2025-04-30 21:19:15,858.66,62.1,Grocery,8,29.7,1
ORD506814,CUST100713,560074,2025-04-30 21:22:56,1074.49,9.8,Electronics,3,21.6,0
ORD503657,CUST100434,560070,2025-04-30 21:32:12,629.52,10.6,Beauty,1,19.1,0
ORD504250,CUST100950,560108,2025-04-30 22:05:43,676.48,32.8,Electronics,20,12.1,0
ORD502215,CUST101062,560042,2025-04-30 22:36:34,905.29,25.5,Fashion,5,5.4,0
ORD501977,CUST100515,560079,2025-04-30 22:59:29,567.58,15.1,Beauty,11,5.2,0
ORD502665,CUST101327,560027,2025-04-30 23:11:21,471.88,20.8,Home,14,21.1,1
ORD506114,CUST100098,560071,2025-04-30 23:23:13,487.25,27.5,Beauty,7,13.5,0
ORD504957,CUST101496,560027,2025-05-01 00:34:18,645.61,24.7,Home,10,23.8,0
ORD505623,CUST100606,560063,2025-05-01 01:08:31,1174.0,15.7,Beauty,9,17.7,0
ORD505105,CUST100168,560105,2025-05-01 01:23:45,2973.86,33.5,Beauty,2,18.8,0
ORD503286,CUST101117,560069,2025-05-01 03:12:15,480.14,9.5,Home,13,3.1,0
ORD504477,CUST100901,560011,2025-05-01 04:17:17,1232.18,30.7,Beauty,4,9.7,0
ORD507464,CUST100593,560081,2025-05-01 04:28:32,767.52,43.8,Beauty,11,8.0,1
ORD503992,CUST101472,560080,2025-05-01 05:00:29,635.57,24.0,Fashion,16,26.3,1
ORD505466,CUST101129,560019,2025-05-01 05:09:09,818.92,11.1,Fashion,1,12.8,0
ORD507240,CUST101737,560019,2025-05-01 05:10:29,1360.31,10.3,Fashion,0,17.1,0
ORD501818,CUST100161,560071,2025-05-01 06:26:23,556.28,29.4,Home,6,8.7,1
ORD507236,CUST101836,560088,2025-05-01 06:36:20,1233.56,11.2,Electronics,4,5.0,0
ORD502832,CUST100659,560095,2025-05-01 06:37:23,664.77,33.4,Electronics,17,13.4,0
ORD506169,CUST101774,560020,2025-05-01 07:16:59,636.76,13.9,Electronics,1,3.4,0
ORD505804,CUST100679,560083,2025-05-01 07:35:06,291.29,22.7,Fashion,19,12.8,1
ORD502568,CUST101885,560028,2025-05-01 08:07:23,781.68,29.1,Fashion,3,8.6,0
ORD506012,CUST100395,560003,2025-05-01 09:25:36,790.09,30.5,Grocery,14,20.0,0
ORD504435,CUST101669,560108,2025-05-01 09:49:57,1255.01,23.5,Electronics,11,4.7,0
ORD501621,CUST101990,560068,2025-05-01 10:28:55,179.09,26.0,Fashion,13,17.1,0
ORD500103,CUST101246,560102,2025-05-01 11:05:25,265.54,16.9,Fashion,12,15.9,0
ORD502710,CUST101762,560001,2025-05-01 11:30:51,385.51,1.5,Electronics,3,14.2,1
ORD507974,CUST100064,560067,2025-05-01 11:33:19,501.56,25.2,Grocery,3,1.0,0
ORD503229,CUST101379,560041,2025-05-01 11:46:16,582.43,7.9,Fashion,1,10.2,0
ORD501814,CUST101237,560081,2025-05-01 12:18:09,413.15,36.7,Fashion,4,12.7,0
ORD507788,CUST100270,560031,2025-05-01 13:50:22,742.77,4.2,Electronics,16,21.1,0
ORD503361,CUST101060,560035,2025-05-01 14:19:07,352.09,27.1,Electronics,15,21.6,0
